PATRIC.ID,CDMM_A,CDMM_B,CDMM_C,Comm_A,Comm_B,Comm_C,IEC_A,IEC_B,IEC_C
fig|645463.3.peg.3375,7.22,9.14,7.6,10.21,11.3,8.85,11.83,13.86,11.99
fig|645463.3.peg.3376,2.45,3.63,3.36,6.24,8.37,7.65,5.71,6.25,6.68
fig|645463.3.peg.3377,15.47,19.68,18.41,24.77,28.66,27.6,24.71,26.04,26.4
fig|645463.3.peg.3378,2.26,4.21,3.8,4.54,5.26,5.9,0.65,2.68,2.69
fig|645463.3.peg.3379,4.61,6.14,5.04,10.15,11.74,9.73,8.33,13.32,14.27
fig|645463.3.peg.3380,0.82,1.26,1.22,1.67,2.71,2.44,1.65,2.61,2.97
fig|645463.3.peg.3381,0.54,0.79,0.74,1.11,1.75,1.14,0.62,1.25,1.85
fig|645463.3.peg.3382,92.12,109.82,87.95,72.38,98.29,94.34,118.2,133.7,124.73
fig|645463.3.peg.3383,3.55,4.97,4.54,4.21,5.43,5.24,4.07,4.12,4.54
fig|645463.3.peg.3384,3.95,6.1,5.56,5.85,7.86,6.34,3.95,4.76,5.47
fig|645463.3.peg.3385,10.09,10.69,8.38,5.08,5.68,5.13,2.2,3.93,3.4
fig|645463.3.peg.3386,6.89,7.07,10.51,5.51,5.62,6.75,8.77,7.08,7.23
fig|645463.3.peg.3387,19.62,20.13,24.17,13.86,16.59,19.22,14.51,20.47,19.95
fig|645463.3.peg.3388,21.03,24.98,22.26,44.23,44.1,45.43,25.26,25.82,23.19
fig|645463.3.peg.3389,2.37,2.75,2.49,3.49,3.85,3.69,3.56,3.08,2.91
fig|645463.3.peg.3390,30.76,33.26,31.74,32.59,30.86,37.13,24.06,30,27.71
fig|645463.3.peg.3391,27.59,31.28,32.24,35.51,39.45,38.83,17.55,22.44,22.38
fig|645463.3.peg.3392,5.82,6.74,6.71,8.5,8.98,8.81,3.73,4.54,4.22
fig|645463.3.peg.3393,5.18,6.08,6.75,8.83,9.63,9.23,5.53,8.41,8.78
fig|645463.3.peg.3394,196.97,228.81,220.11,233.09,252.99,273.97,234.52,280.02,267.83
fig|645463.3.peg.3395,174.35,199.97,190.27,230.32,260.79,258.65,272.98,319.68,325.41
fig|645463.3.peg.3396,127.53,153.85,148.47,182.06,220.97,212.69,210.98,293.56,297.15
fig|645463.3.peg.3399,10.96,12.65,11.74,16.14,19.91,19.01,14.21,16.44,16.12
fig|645463.3.peg.3400,6.89,7.74,6.89,9.97,11.66,11.26,10.91,11.89,12.37
fig|645463.3.peg.3401,6.58,7.14,8.5,15.66,16.16,16.29,11.13,12.99,14.04
fig|645463.3.peg.3402,4.57,5.73,6.35,8.22,9.89,8.85,7.99,8.27,9.49
fig|645463.3.peg.3403,2.06,2.79,3.17,5.23,6.1,6.27,4.65,4.96,5.41
fig|645463.3.peg.3404,2.57,3.25,3.31,4.41,4.85,5.3,4.98,5.01,5.2
fig|645463.3.peg.3405,27.11,35.27,32.82,33.92,40.07,43.89,27.06,36.19,35.63
fig|645463.3.peg.3406,4.13,4.95,4.16,8.21,10.85,8.97,7.73,10.73,9.68
fig|645463.3.peg.3407,2.22,1.85,2.22,2.77,3.26,3.09,3.08,2.57,3
fig|645463.3.peg.3408,13.19,15.51,13.25,10.59,10.42,12.05,8.81,9.85,10.12
fig|645463.3.peg.3409,8.91,8.66,8.9,6.49,7.87,7.34,6.73,7.29,6.57
fig|645463.3.peg.3411,1.5,1.55,1.89,3.15,4.19,4.96,1.94,3.5,3.67
fig|645463.3.peg.3412,21.78,24.24,27.98,28.77,30.19,32.86,35.86,40.48,39.82
fig|645463.3.peg.3413,1403.73,1555.55,1757.34,1022.33,1046.42,1213.65,1219.99,1327.75,1320.29
fig|645463.3.peg.3414,557.61,603.39,627.13,321.69,350.08,389.47,428.44,434.55,441.45
fig|645463.3.peg.3415,175.81,192.93,178.5,101.6,107.41,109.32,120.48,129.47,133.75
fig|645463.3.peg.3416,122.07,141.57,145.82,209.41,233.2,217.13,163.88,171.98,172.65
fig|645463.3.peg.3417,113.31,119.74,131.39,193.9,202.57,195.83,186.9,171.17,183.16
fig|645463.3.peg.3418,102.91,122.42,113.49,149.61,165.95,163.04,135.9,139.8,142.78
fig|645463.3.peg.3419,76.81,89.66,93.27,108.6,118.07,113.79,106.35,99.18,102.56
fig|645463.3.peg.3420,94.13,113.97,112.36,109.97,130.01,130.55,101.41,115.16,119.34
fig|645463.3.peg.3421,50.04,53.81,56.41,56.56,62.21,56.85,65.39,61.35,65.54
fig|645463.3.peg.3422,36.23,36.53,37.53,63.1,59.59,59.94,56.06,51.65,51.99
fig|645463.3.peg.3423,167.21,210.17,207.56,411.91,545.2,534.56,194.03,211.11,214.84
fig|645463.3.peg.3424,99.15,109.75,114.3,185.25,203.19,200.39,111.37,95.78,108.45
fig|645463.3.peg.3425,247.96,274.99,291.25,375.11,424.57,427.38,187.52,199.7,201.47
fig|645463.3.peg.3426,263.9,282.67,309.68,359.81,393.52,406.79,189.27,191.94,198.41
fig|645463.3.peg.3427,108.41,114.18,117.16,56.23,61.53,60.27,119.34,138.65,139.48
fig|645463.3.peg.3428,137.08,161.48,153.7,87,110.6,105.57,145.04,172.15,171.88
fig|645463.3.peg.3429,162.85,198.54,179,112.19,148.64,144.06,113.53,129.19,124.68
fig|645463.3.peg.3430,218.4,232.6,211.03,49.37,53.03,55.35,108.61,123.54,126.15
fig|645463.3.peg.3431,304.05,351.04,284.12,85.27,95.04,102.18,119.37,137.82,144.02
fig|645463.3.peg.3432,6.41,7.14,7.82,12.51,13.95,14.96,26.26,30.34,32.03
fig|645463.3.peg.3433,8.4,9.58,9.95,18.3,18.94,18.02,39.02,44.37,47.64
fig|645463.3.peg.3434,14.14,15.09,15.16,25.65,28,25.19,51.77,63.46,66.8
fig|645463.3.peg.3435,26.15,29.11,29.58,44.85,52.72,48.28,91.76,116.21,115.26
fig|645463.3.peg.3436,19.63,21.86,21.67,35.98,36.81,37.8,78.4,91.32,90.62
fig|645463.3.peg.3437,3.81,3.97,4.78,6.28,7.63,7.67,4.86,4.76,4.32
fig|645463.3.peg.3438,301.7,325.91,399.72,340.35,377.41,469.46,270.93,340.99,321.01
fig|645463.3.peg.3439,70.96,76.42,95.67,117.01,125.22,146.2,64.98,76.83,72.27
fig|645463.3.peg.3440,123.57,142.44,161.79,200.37,216.91,240.45,110.52,124.42,121.74
fig|645463.3.peg.3441,101.09,109.9,134.48,150.36,165.11,184.56,76.23,82.45,79.12
fig|645463.3.peg.3442,73.6,81.48,94.83,116.63,137.6,140.08,57.11,63.34,59.9
fig|645463.3.peg.3443,30.32,34.08,41.13,58.25,60.06,58.25,28.3,25.86,26.32
fig|645463.3.peg.3444,49.91,58.8,66.26,88.08,100.47,102.14,36.23,36.29,38.37
fig|645463.3.peg.3445,73.54,85.58,93.35,121.3,143.12,136.59,60.65,62.6,61.72
fig|645463.3.peg.3446,35.42,45.22,49.18,66.1,84.61,81.98,30.09,35.82,33.98
fig|645463.3.peg.3447,28.62,38.46,42.98,56.08,67.41,70.24,20.44,23.3,24.24
fig|645463.3.peg.3448,26.77,33.85,37.88,47.86,54.88,53.38,21.49,21.75,22.65
fig|645463.3.peg.3449,52.19,58.65,64.66,76.07,92.6,87.57,32.94,35.5,36.61
fig|645463.3.peg.3450,12.37,15.12,17.63,39.58,51.92,42.15,9.74,9.66,10.04
fig|645463.3.peg.3451,10.43,14.29,15.72,34.91,43.77,37.51,8.21,8.96,8.52
fig|645463.3.peg.3452,22,29.17,32.34,73.24,90.62,84.78,20.61,23.71,23.45
fig|645463.3.peg.3453,34.65,40.65,47.27,97.98,112.23,103.01,25.71,31.76,32.82
fig|645463.3.peg.3454,42.54,46.42,52.34,104,112.41,104.88,24.79,26.2,27.33
fig|645463.3.peg.3455,54.83,60.5,63.28,101.56,107.78,99.51,24.58,33.2,28.78
fig|645463.3.peg.3456,11.21,13.93,16.76,62.68,69.99,68.62,14.98,15.43,16.44
fig|645463.3.peg.3457,7.88,9.09,12.49,40.73,44.12,43.53,13.1,12.94,15.38
fig|645463.3.peg.3458,27.62,31.5,32.31,105.94,119.68,125.09,49.63,48.36,51.78
fig|645463.3.peg.3461,16.93,22.76,23.89,30.59,37.3,38.54,26.98,31.99,30.6
fig|645463.3.peg.3462,6.89,8.18,7.8,12.66,14.68,13.46,15.82,18.4,19.97
fig|645463.3.peg.3463,3.75,4.09,3.43,7.6,9.82,8.29,11.74,12.87,13.02
fig|645463.3.peg.3464,3.26,3.14,3.41,8.67,8.36,8.29,11.28,11.55,12.43
fig|645463.3.peg.3466,1.06,1.38,1.49,2.74,2.4,2.74,5.34,4.39,4.67
fig|645463.3.peg.3467,1.35,1.58,1.98,3.14,3.3,3.24,5.56,5.34,5.69
fig|645463.3.peg.3468,1.32,1.44,1.09,2.13,2.8,2.3,2.22,3.48,3.43
fig|645463.3.peg.3469,4.34,4.35,4.14,5.28,5.27,6.45,14.8,14.43,15.21
fig|645463.3.peg.3470,1.77,1.96,1.81,1.8,2.4,2.24,4.86,4.66,4.8
fig|645463.3.peg.3471,13.27,16.56,16.95,24.15,28.75,28.92,26.7,31.3,31.34
fig|645463.3.peg.3472,6.48,7.2,6.34,15.66,17.61,17.42,19.26,22.85,22.58
fig|645463.3.peg.3473,22.77,22.34,24.37,45.38,48.22,46.97,71.29,66.69,64.65
fig|645463.3.peg.3474,27.26,29.82,28.23,56.14,59.38,57.93,61.04,66.86,65.88
fig|645463.3.peg.3475,1.46,1.47,1.69,1.6,2.22,2.02,2.01,3.64,3.13
fig|645463.3.peg.3476,1.73,1.92,2.12,1.1,1.1,1.98,0.85,1.1,1.26
fig|645463.3.peg.3477,85.18,90.68,112.3,122.68,140.59,149.28,73.77,108.59,104.85
fig|645463.3.peg.3478,5.56,5.52,6.22,4.03,3.91,4.54,2.53,3.11,2.65
fig|645463.3.peg.3479,10.34,12.06,11.58,19.81,21.44,19.98,7.35,9.81,9.85
fig|645463.3.peg.3480,20.24,23.03,24.97,35.93,41.42,38.45,53.87,55.87,53.34
fig|645463.3.peg.3481,1.19,1.68,1.65,3.69,3.27,2.7,5.27,4.93,4.96
fig|645463.3.peg.3483,2.21,1.12,2,2.95,5.03,3.78,5.02,4.91,6.26
fig|645463.3.peg.3484,0.98,1.1,1.24,1.99,2.46,2.95,2.17,3.31,3.14
fig|645463.3.peg.3487,85.31,98.25,96.49,75.74,85.15,87.73,42.49,60.66,56.24
fig|645463.3.peg.3488,15.76,17.5,17.89,22,25.58,24.67,12.8,13.1,13.12
fig|645463.3.peg.3490,3.61,3.98,3.61,6.85,7.66,6.31,3.23,3.54,3.56
fig|645463.3.peg.3491,2.38,3.18,2.54,3.34,4.54,3.89,2.45,3,3.03
fig|645463.3.peg.3492,4.03,4.69,4.56,4.63,5.95,4.8,2.22,2.3,2.33
fig|645463.3.peg.3493,2.65,3.03,3.5,3.79,3.67,3.92,2.79,3.24,3.1
fig|645463.3.peg.3494,93.97,96.75,96.14,60.76,65.45,69.25,61.81,73.37,73.53
fig|645463.3.peg.3495,21.53,24.48,25.32,24.8,28.77,27.42,17.41,28.27,29.6
fig|645463.3.peg.3496,2.65,3.85,4.34,4.89,6.19,5.59,3.42,3.71,4.67
fig|645463.3.peg.3497,50.54,57.28,70.23,108.63,125.46,146.21,105.07,135.05,135.97
fig|645463.3.peg.3500,88.78,92.13,98.3,144.14,158.13,154.16,110.19,110.34,114.4
fig|645463.3.peg.3501,88.18,91.43,104.63,166.79,184.93,164.36,115.74,125.08,116.43
fig|645463.3.peg.3502,78.17,87.66,98.13,147.53,168.44,172.59,139.94,161.97,160.89
fig|645463.3.peg.3503,49.41,53.67,58.59,82.66,92.6,98.11,67.99,77.27,79.29
fig|645463.3.peg.3504,38.47,43.63,45.24,54.7,60.32,66.77,43.45,57.83,57.26
fig|645463.3.peg.3505,38.77,42.07,44.27,40.32,49.96,49.72,27.04,34.42,28.04
fig|645463.3.peg.3506,240.16,235.25,293.27,171.59,167.12,181.46,298.43,303.45,281.03
fig|645463.3.peg.3507,1056.17,1160.05,1222.55,801.98,827.36,928.16,1163.34,1333.19,1270.38
fig|645463.3.peg.3508,790.38,879.7,909.21,498.24,548.25,604.48,808.51,909.46,889.32
fig|645463.3.peg.3509,675.39,734.17,743.18,416.49,438.64,495.26,709.31,794.74,786.54
fig|645463.3.peg.3510,256.06,288.17,284.79,173.2,192.52,194.21,339.47,328.61,320.1
fig|645463.3.peg.3511,446.14,543.34,538.37,302.07,348.64,368.54,581.63,631.23,616.01
fig|645463.3.peg.3512,579.94,648.37,604.37,457.5,493.01,522.72,806.15,774.19,747.74
fig|645463.3.peg.3513,583.11,678.99,654.37,325.44,386.28,420.39,617.47,687.43,681.8
fig|645463.3.peg.3514,309.04,335.96,331.76,213.53,258.72,290.48,341.83,354.85,357.78
fig|645463.3.peg.3515,143.65,185.11,178.49,109.89,169.28,162.78,140.99,141.03,150.5
fig|645463.3.peg.3516,163.46,196.49,207.88,139.09,187.5,193.56,162.7,146.97,148.45
fig|645463.3.peg.3518,14.5,17.39,15.65,16.15,20.43,19.68,25.03,25.27,25.4
fig|645463.3.peg.3519,262.75,291.09,310.15,242.69,260.42,275.56,253.68,279.71,277.02
fig|645463.3.peg.3520,93.51,91.97,106.37,82.55,83.69,85.88,99.55,103.27,99.47
fig|645463.3.peg.3521,101.57,117.92,123.2,105.25,112.14,120.42,119.07,125.01,123.41
fig|645463.3.peg.3522,82.09,88.89,93.11,72.19,77.55,78.8,87.1,87.6,87.5
fig|645463.3.peg.3523,60.03,59.33,60.89,46.06,44.65,47.59,38.79,37.55,37.9
fig|645463.3.peg.3524,218.26,252.54,258.94,169.62,180.32,198.91,208.13,226.31,224.98
fig|645463.3.peg.3525,62.42,76.06,79.28,75.81,86.24,89.49,92.55,106.24,112.81
fig|645463.3.peg.3526,52.68,62.31,64.58,65.36,80.02,78.77,91.65,105.74,108.51
fig|645463.3.peg.3527,2724.54,3101.1,3189.37,3370.91,3517.71,3795.84,2368.79,2286.25,2253.83
fig|645463.3.peg.3528,447.3,494.39,496.57,359.49,382.8,400.14,358.13,369.28,362.95
fig|645463.3.peg.3531,3.65,4.33,5.14,8.93,9.88,9.45,7.61,8.63,9.04
fig|645463.3.peg.3532,1.77,2.11,2.28,2.23,2.45,2.81,2.18,2.09,2.09
fig|645463.3.peg.3533,21.88,23.21,24.5,14.87,15.71,17.37,13.41,16.6,15.23
fig|645463.3.peg.3534,76.26,84.38,82.38,56.63,62.5,64.56,44.18,55.99,53.42
fig|645463.3.peg.3535,41.22,48.87,43.93,35.67,33.91,37.48,26.66,33.19,31.03
fig|645463.3.peg.3536,145.03,149.49,152.15,108.36,104.1,116.41,116.23,114.35,106.33
fig|645463.3.peg.3537,97.43,105.39,98,64.91,62.99,77.91,71.6,76.4,75.03
fig|645463.3.peg.3538,1267.98,1485.8,1213.79,1072.14,1225.96,1332.09,1258.18,1301.99,1258.59
fig|645463.3.peg.3539,226.84,262.52,251.14,225.63,255.19,256.26,179.7,179.2,180.08
fig|645463.3.peg.3540,84.51,104.93,97.39,93.09,109.14,105,67.12,75.32,76.56
fig|645463.3.peg.3541,3.8,4.75,3.5,3.6,3.34,4.92,5.62,7.08,7.06
fig|645463.3.peg.3542,244.53,281.05,307.78,228.09,239.1,276.31,233.07,255.04,258.66
fig|645463.3.peg.3543,24.33,26.46,32.39,27.38,29.93,32.13,25.78,25.92,27.42
fig|645463.3.peg.3544,22.93,25.43,30.31,23.45,23.55,22.79,19.19,20.61,18.58
fig|645463.3.peg.3545,1.86,1.44,2.33,1.95,1.81,1.85,1.81,2.12,2.07
fig|645463.3.peg.3546,85.39,93.81,106.41,120.96,138.11,130.75,89.44,101.53,104.39
fig|645463.3.peg.3547,116.09,137.59,152.44,158.42,187.9,175.66,133.95,140.83,136.5
fig|645463.3.peg.3548,67.81,79.19,97.11,84.16,92.06,88.63,68.31,78.14,80.68
fig|645463.3.peg.3549,47.27,52.82,65.71,55.11,57.07,55.94,44.88,45.94,47.84
fig|645463.3.peg.3550,50.83,59.08,71.69,59.44,60.65,62.31,45.49,49.72,54.92
fig|645463.3.peg.3551,36.41,44.79,53.86,42.27,45.36,43.53,33.27,38.02,40.03
fig|645463.3.peg.3552,38.62,49.52,54.12,43.71,51.09,50.22,39.47,45.09,47.61
fig|645463.3.peg.3553,61.52,70.17,72.49,61.66,65.4,67.14,58.29,56.56,60.08
fig|645463.3.peg.3554,139.11,148.44,145.58,83.57,89.79,89.67,76.79,72.34,74.81
fig|645463.3.peg.3555,1741.87,1751.29,1878.12,745.56,782.77,869.53,931.04,1087.83,1091.54
fig|645463.3.peg.3556,215.38,243.42,308.15,558.43,608.45,671.46,364.92,411.24,385.83
fig|645463.3.peg.3557,92.21,104.34,120.32,166.44,189.8,200.81,119.26,134.68,129.69
fig|645463.3.peg.3558,74.63,65.23,77.63,146.55,136.91,134.7,140.16,148.88,152.91
fig|645463.3.peg.3559,43.57,48.11,51.79,56.16,59.92,61.11,60.92,67.06,64.83
fig|645463.3.peg.3560,264.72,308.96,305.54,186.44,214.16,236.49,182.16,209.66,202.58
fig|645463.3.peg.3561,26.85,30.73,31.21,24.72,25.79,25.88,34.53,40.17,40.62
fig|645463.3.peg.3562,22.65,28.34,25.59,23.3,24.34,25.16,33.49,41.32,41.96
fig|645463.3.peg.3563,79.14,81.2,94.05,117.92,114.55,121.14,124.77,134.09,131.27
fig|645463.3.peg.3564,2.45,2.2,2.56,2.44,2.41,2.42,2.65,3.85,3.9
fig|645463.3.peg.3565,42.55,49.54,51.85,39,38.42,41.32,47.73,55.68,54.34
fig|645463.3.peg.3566,18.16,23.69,22.68,22.56,20.85,19.44,21.52,22.93,22.66
fig|645463.3.peg.3567,6.74,7.75,8.42,5.84,6.29,5.91,6.52,7.07,6.61
fig|645463.3.peg.3569,6.82,7.42,6.86,8.32,8.63,8.13,8.72,10.1,9.97
fig|645463.3.peg.3570,3.92,4.82,3.86,5.74,5.51,4.78,4.16,4.52,4.64
fig|645463.3.peg.3571,1.97,2.23,2.31,2,2.39,2.05,2.06,2.76,2.68
fig|645463.3.peg.3572,2.83,2.91,3.04,2.5,2.62,2.54,2.85,3.43,2.88
fig|645463.3.peg.3573,2,2.28,2.42,2.74,2.63,2.4,2.59,3.47,3.17
fig|645463.3.peg.3574,0.66,1.34,1.83,1.01,1.67,1.57,1.95,2.06,1.84
fig|645463.3.peg.3575,1.54,1.26,1.67,1.78,1.86,2.26,1.46,2.34,1.72
fig|645463.3.peg.3576,1.05,1.31,1.33,0.98,1.6,1.54,1.24,1.58,1.96
fig|645463.3.peg.3577,0.41,0.38,0.54,0.56,0.76,0.66,0.52,0.88,0.67
fig|645463.3.peg.3579,0.1,0.33,0.22,0.35,0.67,0.66,0.4,0.25,0.34
fig|645463.3.peg.3580,194.27,208.63,212.84,158.15,168.04,189.53,134.28,139.45,137.99
fig|645463.3.peg.3581,205.05,220.16,229.58,169.09,166.55,203.1,125.59,142.51,145.28
fig|645463.3.peg.3582,0.64,0.83,0.43,0.97,0.85,1.23,2.08,1.54,1.63
fig|645463.3.peg.3583,0.51,0.64,0.74,1.34,1.05,0.82,1.45,2.16,2.01
fig|645463.3.peg.3584,180.48,203.01,196.51,297.99,308.25,299.59,147.55,149.21,151.65
fig|645463.3.peg.3585,844.36,944.79,885.67,1216.48,1350.88,1326.87,731.01,876.81,834.34
fig|645463.3.peg.3586,76.89,90.08,88.67,47.53,50.99,54.67,57.83,61.32,62.04
fig|645463.3.peg.3587,15.47,16.1,17.26,28.52,33.19,29.91,19.54,23.8,22.86
fig|645463.3.peg.3588,12.54,14.17,16.11,25,27.74,27.94,12.62,15.61,16.35
fig|645463.3.peg.3589,108.79,117.46,122.88,84.96,90.12,96.73,85.72,99.22,94.25
fig|645463.3.peg.3590,24.16,30.14,28.91,35.41,39.58,37.54,22.57,25.95,28.7
fig|645463.3.peg.3591,18.81,21.94,22.49,19.99,24.32,21.88,15.56,17.04,15.96
fig|645463.3.peg.3593,3.35,2.61,3.46,3.23,4.42,2.23,4.39,3.65,4.74
fig|645463.3.peg.3594,0.66,1.31,0.91,1.05,2.21,2.28,2.02,2.41,2.21
fig|645463.3.peg.3595,417.99,467.97,460.26,417.59,430.68,502.68,451.23,448.8,449.7
fig|645463.3.peg.3596,183.64,210.64,201.27,200.42,226.56,230.76,225.02,212.67,224.36
fig|645463.3.peg.3597,102.49,114.07,121.29,123.86,129.67,140.4,176.87,172.67,178.68
fig|645463.3.peg.3598,1389.62,1415.89,1710.7,1686.27,1616.97,1951.84,2177.22,2453.85,2367.37
fig|645463.3.peg.3599,1794.72,2013.41,2288.71,2346.13,2418.37,2853.55,2758.13,3344.33,3359.74
fig|645463.3.peg.3600,22.83,23.79,28.01,22.61,21.43,22.59,25.16,26.34,27.16
fig|645463.3.peg.3601,21.4,26.2,28.27,22.87,24.5,22.71,26.27,30.56,30.58
fig|645463.3.peg.3602,852.94,860.96,853.35,480.64,520.19,530.6,544.77,562.46,559.27
fig|645463.3.peg.3603,168.7,205.69,190.39,228.25,264.34,265.19,145.21,139.02,142.34
fig|645463.3.peg.3604,47.38,54.18,51.4,33.38,37.17,38.5,32.39,37.48,35.18
fig|645463.3.peg.3605,33.31,37.09,36.93,20.31,23.59,22.51,28.72,30.83,31.81
fig|645463.3.peg.3606,6.77,6.31,7.07,6.24,7.24,7.08,7.12,9.18,8.06
fig|645463.3.peg.3607,3.4,4.22,4.44,2.82,3.58,3.31,3.47,4.36,3.94
fig|645463.3.peg.3608,108.59,140.23,149.62,196.25,215.25,247.07,155.06,189.63,187.49
fig|645463.3.peg.3609,50.1,64.11,63.79,79.34,86.64,89.87,48.94,56.1,54.8
fig|645463.3.peg.3610,14.13,15.9,19,47.86,52.78,43.16,29.56,32.09,33.25
fig|645463.3.peg.3611,2012.59,2082.09,2323.48,1762.31,1760.74,1884.78,1596.68,2164.21,2179.13
fig|645463.3.peg.3612,63.42,69.23,74.89,70.07,75.98,83.82,63.9,68.15,62.58
fig|645463.3.peg.3613,32.45,35.93,36.94,29.35,29.25,36.31,33.62,35.59,33.69
fig|645463.3.peg.3614,103.37,139.97,129.9,124.46,147.81,151.02,120.82,128.56,130.51
fig|645463.3.peg.3615,90.35,113.74,116.89,88,100.12,108.5,125.64,124.06,114.42
fig|645463.3.peg.3616,3.92,4.68,5.1,5.72,6.78,5.45,7.21,11.5,12.35
fig|645463.3.peg.3617,1.84,3.57,2.91,3.28,4.48,4,5.31,7.63,7.52
fig|645463.3.peg.3619,2.72,3.08,3.14,4.87,5.64,5.56,8.61,9.55,8.8
fig|645463.3.peg.3620,3.38,3.66,4.27,6.28,6.56,6.46,6.67,8.47,8.23
fig|645463.3.peg.3621,2.96,4,3.8,5.2,5.94,5.44,7.04,9.52,8.33
fig|645463.3.peg.3622,28,34.71,31.91,48.09,53.2,53.05,74.78,77.56,73.72
fig|645463.3.peg.3623,5.73,7.6,8.37,13.54,17.11,16.22,6.7,8.88,8.28
fig|645463.3.peg.3624,19.19,19.23,21.41,26.98,25.59,24.57,18.54,17,18.74
fig|645463.3.peg.3625,38.43,41.1,48.21,51.43,59.83,57.12,28.02,30.67,29.64
fig|645463.3.peg.3626,28.73,33.57,35.29,38.71,41.78,42.31,23.52,24.74,25.77
fig|645463.3.peg.3627,24.37,26.25,28.31,47.88,51.86,50.16,36.13,37.4,36.33
fig|645463.3.peg.3628,27.82,28.91,29.58,51.55,45.61,47.06,38.51,35.29,36.27
fig|645463.3.peg.3629,15.21,17.37,18.4,24.71,25.66,25.4,25.51,24.56,25.36
fig|645463.3.peg.3630,21.8,23.48,22.69,32.68,37.15,38.42,42.76,41.11,39.9
fig|645463.3.peg.3632,125.84,138.31,149.86,118.98,125.93,135.02,194.79,209.57,217.7
fig|645463.3.peg.3633,66.69,73.31,78.89,60.18,63.22,65.34,110.97,122.36,129.45
fig|645463.3.peg.3635,73.28,84.98,98.88,55.43,69.05,73.84,159.16,166.95,178.97
fig|645463.3.peg.3636,49.29,59.33,68.96,37.59,45.08,47.79,112.8,106.66,110.44
fig|645463.3.peg.3637,51.79,57.46,63.48,43.66,46.75,51.93,46.84,51.15,52.97
fig|645463.3.peg.3638,36.8,43.21,42.83,46.67,53.95,58.59,37.33,36.86,36.05
fig|645463.3.peg.3640,133.97,150.51,154.9,99.93,106.8,116.54,104.99,124.91,121.94
fig|645463.3.peg.3641,63.62,70.6,81.02,77.91,86.58,91.62,83.28,86.9,87.41
fig|645463.3.peg.3642,38.67,47.97,49.74,45.88,52.17,51.3,44.23,49.19,47.27
fig|645463.3.peg.3643,87.01,98.74,99.4,76.18,78.15,89.46,105.24,115.74,118.24
fig|645463.3.peg.3644,40.89,54.66,54.03,42.44,46.7,47.63,45.13,50.41,54.72
fig|645463.3.peg.3645,57.45,73.19,67.96,51.55,66.32,64.96,64.17,73.84,71.34
fig|645463.3.peg.3646,30.33,37.91,35.87,18.61,21.23,23.59,28.14,30.22,32.71
fig|645463.3.peg.3647,14.89,19.27,18.42,29.25,33.99,31.82,39.47,48.85,52.53
fig|645463.3.peg.3648,17.15,21.19,23.77,21.01,26.12,24.83,40.75,47.99,47.53
fig|645463.3.peg.3649,43.82,52.29,52.29,42.79,47.64,48.18,74.48,82.68,77.04
fig|645463.3.peg.3650,143.14,173.42,155.96,91.3,103.51,103.24,193.77,230.4,220.64
fig|645463.3.peg.3651,4173.27,3790.68,3735.51,834.58,735.59,691.35,1742.76,2397.34,2413.33
fig|645463.3.peg.3652,12.98,13.59,14.39,15.34,17.68,16.01,23.84,24.63,25.98
fig|645463.3.peg.3653,109.95,112.44,131.56,157.67,171.14,182.11,129.24,137.48,141.91
fig|645463.3.peg.3654,109.59,119.32,123.03,168.14,185.04,190.83,123.15,130.3,129.25
fig|645463.3.peg.3655,111.2,110.78,126.66,43.97,47.36,49.54,39.42,54.17,55.87
fig|645463.3.peg.3656,644.57,613.28,630.3,245.71,257.39,258.88,183.84,257.86,230.01
fig|645463.3.peg.3657,16.6,19.39,21.24,13.4,17.83,16.76,23.15,24.8,26.08
fig|645463.3.peg.3658,68.53,86.34,88.43,91.44,122.7,126.98,56.64,73.04,69.89
fig|645463.3.peg.3659,162.98,180.86,176.04,109.65,145.75,157.57,94.71,102.26,95.81
fig|645463.3.peg.3660,0.32,0.36,0.36,0.34,0.52,0.59,0.62,0.97,0.61
fig|645463.3.peg.3661,0.12,0.35,0.12,0.23,0.42,0.21,0.51,0.73,0.53
fig|645463.3.peg.3663,99.29,105.61,109.81,166.01,169.26,159.04,85.3,79.97,75.7
fig|645463.3.peg.3664,128.83,141.66,157.94,242.09,255.75,254.7,105.75,103.44,103.13
fig|645463.3.peg.3665,163.64,200.56,225.42,295.96,329.71,330.42,132.08,164.29,165.95
fig|645463.3.peg.3666,2.31,3.42,2.65,2.48,2.25,2.07,2.77,2.45,2.84
fig|645463.3.peg.3667,2.27,2.37,2.69,2.23,2.88,2.35,3.2,3.69,2.71
fig|645463.3.peg.3668,0.83,1.8,1.5,1.32,1.08,0.85,1.51,1.12,1.52
fig|645463.3.peg.3669,45.87,57.74,57.93,91.31,94.57,79.48,30.1,36.71,36.82
fig|645463.3.peg.3670,2.83,2.64,1.78,1.93,2.37,2.17,1.92,2.21,2.15
fig|645463.3.peg.3671,1.31,1.76,1.29,0.93,1.73,1.18,1.67,2.17,2.57
fig|645463.3.peg.3673,0.41,0.4,0.24,0.36,0.4,0.37,0.48,0.6,0.61
fig|645463.3.peg.3674,0.45,0.69,0.45,0.82,0.8,0.77,0.95,0.88,1.06
fig|645463.3.peg.3676,0.49,0.29,0.45,0.43,0.54,0.4,1.22,1,1.24
fig|645463.3.peg.3677,120.18,125.99,131.55,284.56,281.98,268.8,421.26,423.43,441.4
