645463.3.peg.3331	38.07	49.0	50.01
645463.3.peg.3332	16.89	20.78	23.13
645463.3.peg.3333	20.4	25.19	22.76
645463.3.peg.3335	42.94	45.99	47.85
645463.3.peg.3336	247.01	279.83	290.07
645463.3.peg.3337	83.57	85.91	90.91
645463.3.peg.3339	415.62	500.94	500.66
645463.3.peg.3340	87.49	97.15	92.25
645463.3.peg.3365	166.52	185.39	174.03
645463.3.peg.3373	83.17	89.23	90.92
645463.3.peg.3392	3.73	4.54	4.22
645463.3.peg.3413	1219.99	1327.75	1320.29
645463.3.peg.3414	428.44	434.55	441.45
645463.3.peg.3421	65.39	61.35	65.54
645463.3.peg.3434	51.77	63.46	66.8
645463.3.peg.3436	78.4	91.32	90.62
645463.3.peg.3438	270.93	340.99	321.01
645463.3.peg.3439	64.98	76.83	72.27
645463.3.peg.3440	110.52	124.42	121.74
645463.3.peg.3441	76.23	82.45	79.12
645463.3.peg.3444	36.23	36.29	38.37
645463.3.peg.3447	20.44	23.3	24.24
645463.3.peg.3451	8.21	8.96	8.52
645463.3.peg.3452	20.61	23.71	23.45
645463.3.peg.3454	24.79	26.2	27.33
645463.3.peg.3456	14.98	15.43	16.44
645463.3.peg.3457	13.1	12.94	15.38
645463.3.peg.3458	49.63	48.36	51.78
645463.3.peg.3462	15.82	18.4	19.97
645463.3.peg.3469	14.8	14.43	15.21
645463.3.peg.3472	19.26	22.85	22.58
645463.3.peg.3495	17.41	28.27	29.6
645463.3.peg.3502	139.94	161.97	160.89
645463.3.peg.3506	298.43	303.45	281.03
645463.3.peg.3507	1163.34	1333.19	1270.38
645463.3.peg.3508	808.51	909.46	889.32
645463.3.peg.3509	709.31	794.74	786.54
645463.3.peg.3510	339.47	328.61	320.1
645463.3.peg.3514	341.83	354.85	357.78
645463.3.peg.3515	140.99	141.03	150.5
645463.3.peg.3516	162.7	146.97	148.45
645463.3.peg.3519	253.68	279.71	277.02
645463.3.peg.3556	364.92	411.24	385.83
645463.3.peg.3557	119.26	134.68	129.69
645463.3.peg.3581	125.59	142.51	145.28
645463.3.peg.3584	147.55	149.21	151.65
645463.3.peg.3591	15.56	17.04	15.96
645463.3.peg.3595	451.23	448.8	449.7
645463.3.peg.3598	2177.22	2453.85	2367.37
645463.3.peg.3601	26.27	30.56	30.58
645463.3.peg.3605	28.72	30.83	31.81
645463.3.peg.3609	48.94	56.1	54.8
645463.3.peg.3632	194.79	209.57	217.7
645463.3.peg.3633	110.97	122.36	129.45
645463.3.peg.3635	159.16	166.95	178.97
645463.3.peg.3636	112.8	106.66	110.44
645463.3.peg.3641	83.28	86.9	87.41
645463.3.peg.3642	44.23	49.19	47.27
645463.3.peg.3643	105.24	115.74	118.24
645463.3.peg.3650	193.77	230.4	220.64
645463.3.peg.3700	5.82	6.54	7.27
645463.3.peg.3705	1.27	1.9	1.77
645463.3.peg.3717	2.11	2.62	2.38
645463.3.peg.3719	47.52	54.17	53.34
645463.3.peg.3720	36.84	43.7	41.57
645463.3.peg.3722	35.54	34.04	32.68
645463.3.peg.3727	878.5	953.34	977.74
645463.3.peg.3743	175.5	192.85	192.4
