645463.3.peg.3332	19.16	21.69	25.92
645463.3.peg.3333	29.0	31.71	36.64
645463.3.peg.3335	62.49	61.48	64.34
645463.3.peg.3336	328.9	335.3	368.09
645463.3.peg.3337	112.58	109.83	123.01
645463.3.peg.3339	645.95	693.06	749.89
645463.3.peg.3340	35.56	39.05	52.14
645463.3.peg.3365	303.09	305.98	272.09
645463.3.peg.3373	42.42	45.72	49.5
645463.3.peg.3392	5.82	6.74	6.71
645463.3.peg.3413	1403.73	1555.55	1757.34
645463.3.peg.3414	557.61	603.39	627.13
645463.3.peg.3421	50.04	53.81	56.41
645463.3.peg.3434	14.14	15.09	15.16
645463.3.peg.3436	19.63	21.86	21.67
645463.3.peg.3438	301.7	325.91	399.72
645463.3.peg.3439	70.96	76.42	95.67
645463.3.peg.3440	123.57	142.44	161.79
645463.3.peg.3441	101.09	109.9	134.48
645463.3.peg.3444	49.91	58.8	66.26
645463.3.peg.3447	28.62	38.46	42.98
645463.3.peg.3451	10.43	14.29	15.72
645463.3.peg.3452	22.0	29.17	32.34
645463.3.peg.3454	42.54	46.42	52.34
645463.3.peg.3456	11.21	13.93	16.76
645463.3.peg.3457	7.88	9.09	12.49
645463.3.peg.3458	27.62	31.5	32.31
645463.3.peg.3462	6.89	8.18	7.8
645463.3.peg.3469	4.34	4.35	4.14
645463.3.peg.3472	6.48	7.2	6.34
645463.3.peg.3495	21.53	24.48	25.32
645463.3.peg.3502	78.17	87.66	98.13
645463.3.peg.3506	240.16	235.25	293.27
645463.3.peg.3507	1056.17	1160.05	1222.55
645463.3.peg.3508	790.38	879.7	909.21
645463.3.peg.3509	675.39	734.17	743.18
645463.3.peg.3510	256.06	288.17	284.79
645463.3.peg.3514	309.04	335.96	331.76
645463.3.peg.3515	143.65	185.11	178.49
645463.3.peg.3516	163.46	196.49	207.88
645463.3.peg.3519	262.75	291.09	310.15
645463.3.peg.3556	215.38	243.42	308.15
645463.3.peg.3557	92.21	104.34	120.32
645463.3.peg.3581	205.05	220.16	229.58
645463.3.peg.3584	180.48	203.01	196.51
645463.3.peg.3591	18.81	21.94	22.49
645463.3.peg.3595	417.99	467.97	460.26
645463.3.peg.3598	1389.62	1415.89	1710.7
645463.3.peg.3601	21.4	26.2	28.27
645463.3.peg.3605	33.31	37.09	36.93
645463.3.peg.3609	50.1	64.11	63.79
645463.3.peg.3632	125.84	138.31	149.86
645463.3.peg.3633	66.69	73.31	78.89
645463.3.peg.3635	73.28	84.98	98.88
645463.3.peg.3636	49.29	59.33	68.96
645463.3.peg.3641	63.62	70.6	81.02
645463.3.peg.3642	38.67	47.97	49.74
645463.3.peg.3643	87.01	98.74	99.4
645463.3.peg.3650	143.14	173.42	155.96
645463.3.peg.3700	2.71	3.89	3.85
645463.3.peg.3705	1.13	1.04	1.07
645463.3.peg.3717	1.22	1.66	1.55
645463.3.peg.3719	34.18	37.88	41.22
645463.3.peg.3720	26.72	29.26	33.33
645463.3.peg.3722	36.11	41.61	43.87
645463.3.peg.3727	381.7	393.58	431.94
645463.3.peg.3743	264.52	278.13	300.05
